Instance,Income
157665,232681.34963038922
157666,198360.915603323
157667,161171.43785939532
157668,61129.62689371731
157669,35429.89437411756
157670,53040.00575332762
157671,66129.84682676187
157672,40927.91626028849
157673,68442.17585683636
157674,192520.53838900014
157675,353234.7531284989
157676,113097.628594594
157677,111039.91601960387
157678,30369.02848493948
157679,168088.6497071882
157680,33112.6693507184
157681,321330.64740542514
157682,32240.203995404587
157683,21692.525875474363
157684,57012.551475892076
157685,320974.25729204115
157686,116554.34016040295
157687,27354.429773641587
157688,45493.157246349634
157689,52370.64657203736
157690,8731.96812032858
157691,25363.05553131747
157692,31446.251773915006
157693,172155.07799537986
157694,34719.937773537655
157695,13142.289772709535
157696,43518.05194449476
157697,84921.47476775564
157698,289988.619032559
157699,428794.2362374614
157700,115678.79954073347
157701,34560.30306918938
157702,200192.788316845
157703,176871.10010227314
157704,25035.624516443026
157705,41083.025668520146
157706,83546.77318808348
157707,18361.890369082357
157708,88759.58312872534
157709,20271.224972391814
157710,86780.99378166806
157711,16869.835766230204
157712,25588.642825388066
157713,130142.70727304356
157714,142756.45315709716
157715,45489.83818626691
157716,117466.32611379834
157717,42930.84410412734
157718,53262.97443586198
157719,72184.592444049
157720,222984.15980096254
157721,103136.45443344337
157722,110176.15498400058
157723,140859.06285359725
157724,99397.77196235604
157725,72973.266821188
157726,111723.82014002437
157727,50912.70134640581
157728,58113.72659277964
157729,28170.964163868466
157730,70940.14463620637
157731,134892.51141964342
157732,54711.03349787749
157733,180310.92713206494
157734,75710.667589712
157735,747.3017693042535
157736,144890.41598748922
157737,78080.93446051943
157738,9371.463907538748
157739,32985.52716700421
157740,68276.04375214892
157741,16323.683864313425
157742,58906.51919738419
157743,63284.63076790301
157744,96061.14103835681
157745,30096.945083511957
157746,54312.61269214355
157747,40624.21058351633
157748,58207.22164444551
157749,19852.631545187873
157750,24555.72539472303
157751,27464.461147093392
157752,114708.47760585934
157753,11279.687589296405
157754,55550.652926479524
157755,55963.70333256088
157756,98843.01116624172
157757,50881.75146724432
157758,27039.75785142897
157759,28554.20577881682
157760,117800.59240886879
157761,79080.0283436897
157762,353262.9204306403
157763,54891.24181268804
157764,199525.64570441976
157765,30854.52921439997
157766,149517.69239709643
157767,47775.08274698544
157768,164925.64217925872
157769,23621.250421002896
157770,176317.94726917488
157771,73847.90293682583
157772,383979.4730607087
157773,40425.97711648315
157774,220088.4224507858
157775,42139.869667985135
157776,10610.304775557232
157777,45168.5047587556
157778,79610.9762847738
157779,33969.00166513786
157780,23541.278694074048
157781,43299.57831056095
157782,4980.113110867272
157783,77642.91146048135
157784,37885.66971767578
157785,48650.20373058853
157786,33567.181758351944
157787,123175.93360093124
157788,90400.53828858607
157789,56945.59996088128
157790,95979.71516702061
157791,29494.32448748294
157792,76385.16718409122
157793,423630.86071040155
157794,300671.0791516242
157795,57441.65058653277
157796,155434.08169512442
157797,34421.65499771786
157798,61740.77865689889
157799,281900.8751037637
157800,38330.40433196936
157801,61186.74213699571
157802,156340.74899001356
157803,50442.95052118523
157804,30467.698805382344
157805,104929.16224699562
157806,33273.17046113026
157807,142565.47769884035
157808,36560.00335336739
157809,101804.6192984386
157810,185729.6164262175
157811,247801.1166764203
157812,31932.231367720342
157813,51298.46840012151
157814,15639.764495297406
157815,132103.35232471573
157816,71373.74976559015
157817,169192.17190963548
157818,17699.136474682982
157819,137701.64416413213
157820,8483.499811094149
157821,23374.29330535326
157822,74375.95975718746
157823,64313.43160373018
157824,21806.40045224857
157825,34549.78484773546
157826,26420.580083350906
157827,109644.0682843267
157828,72273.02057850697
157829,15588.683406898483
157830,22339.115151917937
157831,18913.93834084061
157832,228459.7232568055
157833,9430.827405757487
157834,22705.077712812777
157835,444597.49836620595
157836,336098.4902797387
157837,236014.1864868093
157838,48236.54224707758
157839,60938.64340830258
157840,58397.643855047565
157841,175331.38117660375
157842,1080378.2623341703
157843,156209.185358577
157844,173981.4141363473
157845,50572.63574439162
157846,58608.98532474956
157847,234687.7387522932
157848,54040.394006560215
157849,733097.1109352853
157850,43695.7460727192
157851,958920.9629973215
157852,38141.755831074595
157853,136359.77265176762
157854,16261.682612505108
157855,74920.99890112995
157856,146435.12938081936
157857,38955.23544419328
157858,121520.7952608633
157859,75449.10164602521
157860,32246.06711789125
157861,34006.97541401386
157862,72002.82833084973
157863,52945.34626252784
157864,234745.21058066894
157865,258330.12209513824
157866,97697.275739851
157867,41260.257992467195
157868,97631.72182686426
157869,26988.17220843362
157870,114121.78111879312
157871,73216.64680242934
157872,202029.93228268484
157873,270848.5081797166
157874,169640.2023915113
157875,357820.4091560896
157876,34511.087605696004
157877,23146.8118446959
157878,43693.130069411265
157879,382240.6343613928
157880,75164.57671529657
157881,638854.9154443634
157882,40968.097308356526
157883,22227.393236305626
157884,36022.80841152844
157885,20276.937481437857
157886,47325.60443119666
157887,86290.01914229886
157888,646219.538960498
157889,193550.6481849102
157890,120050.38243758894
157891,39426.637912515085
157892,70717.15302216492
157893,193881.16648881102
157894,28270.30199683276
157895,60228.541326167535
157896,193255.71476671478
157897,493527.5478655301
157898,55062.65036106857
157899,9916.798925854519
157900,287076.0954925217
157901,8793.147646258909
157902,98820.45044980214
157903,68055.68915916892
157904,347637.0328313346
157905,162413.50135297485
157906,12365.11025489102
157907,88940.20545743912
157908,45777.216022119086
157909,148746.17251202237
157910,152585.83965630864
157911,118041.60398495244
157912,263276.34244914923
157913,422356.87566924316
157914,264991.74688150705
157915,210373.6844683601
157916,268974.28377347375
157917,72358.5737834805
157918,254854.88470299606
157919,337158.06291725155
157920,224856.9906467103
157921,130925.96717280887
157922,54010.05667896675
157923,423947.40082989406
157924,27875.665940729432
157925,113492.82082189161
157926,104840.41014618662
157927,55001.00008712422
157928,8940.389095967583
157929,87761.53988725616
157930,15661.164631796513
157931,128039.61682416865
157932,42617.41228110923
157933,158555.17744579096
157934,75887.11335025512
157935,91833.60717584149
157936,78729.61722817241
157937,31135.27208699567
157938,169365.38268882709
157939,32328.803167960647
157940,58364.52303240525
157941,103576.05362150974
157942,147686.3959140483
157943,56450.12560038095
157944,26979.245013633426
157945,14433.396432325766
157946,166321.99240088908
157947,243387.66386887355
157948,59796.466627945585
157949,43681.9590085581
157950,226935.46026789313
157951,12814.129193159457
157952,199129.02626630888
157953,41193.43939904655
157954,44992.96112984199
157955,34771.761938428936
157956,32015.03714009332
157957,37522.97833812024
157958,130499.04915379839
157959,12869.455395310559
157960,96039.35677801116
157961,39434.21390725808
157962,89428.7112433553
157963,24257.73621596759
157964,47181.21442154626
157965,25785.36385125204
157966,28816.15278032055
157967,370307.26321281155
157968,168426.72287955327
157969,138181.59593651758
157970,113367.20821895874
157971,26546.616318446315
157972,185197.33642443156
157973,150733.60492325385
157974,339036.03153499495
157975,51785.641858514064
157976,270099.4669625985
157977,40088.77787991599
157978,60174.078540292496
157979,35455.76970850658
157980,222837.62396389572
157981,111390.07480931663
157982,56538.20716979493
157983,142910.64195957832
157984,32659.069345691238
157985,46010.27169685735
157986,161913.56779170482
157987,26043.273694481562
157988,17348.961476090146
157989,-1170.205537097625
157990,128781.16248699244
157991,44005.923187057284
157992,675042.871646514
157993,71153.18720143943
157994,6465.902895501665
157995,28099.377961748465
157996,30686.203535700384
157997,77813.65236485215
157998,85891.36256243262
157999,207588.01225514564
158000,92954.86732703328
158001,247801.8593295286
158002,133337.5084915992
158003,115905.65005597896
158004,23682.664499584218
158005,35084.477884433174
158006,10932.696136067781
158007,23649.05334143085
158008,53005.04809072119
158009,75472.69875621841
158010,360065.9705757974
158011,98246.67252046385
158012,4618.964915900135
158013,571074.7347261888
158014,52031.13857085379
158015,40548.45976597198
158016,261299.18115899744
158017,5692.585516383158
158018,351243.0765743781
158019,131720.68172216316
158020,65159.17154982267
158021,33188.018392492275
158022,6506.149302694533
158023,37303.86790388628
158024,117951.25062738101
158025,52187.36717124583
158026,58127.0898821121
158027,23554.5468837841
158028,36414.5522482391
158029,630285.849279757
158030,111120.48703591236
158031,222018.0898844125
158032,267650.59012396267
158033,276748.656646412
158034,187118.2730853597
158035,37796.33130665031
158036,472373.4934299078
158037,104716.07456709817
158038,131018.86746293298
158039,175064.56591672776
158040,281468.79770047526
158041,47148.27690386147
158042,9152.919385439918
158043,77841.37324175268
158044,302667.77563717926
158045,36673.625599511695
158046,15952.027341563646
158047,44675.810540330975
158048,48201.483670434274
158049,24413.187491840406
158050,126511.5572552127
158051,51004.22472527826
158052,39231.17764297202
158053,18173.540276763746
158054,55005.56341102882
158055,31178.35500928097
158056,12776.695476039977
158057,296708.91737008234
158058,35378.49203907262
158059,125992.58118123068
158060,280800.8856051828
158061,62190.67488793037
158062,64522.69592071964
158063,166340.62779603817
158064,115351.7656898955
158065,85214.23161061377
158066,312799.4089898134
158067,95155.13794921224
158068,94850.93739138076
158069,146458.23274592115
158070,36773.05476019977
158071,46875.669578905305
158072,52763.77311857962
158073,48781.904351470774
158074,287876.0079453255
158075,257597.87633356612
158076,596563.0920223729
158077,45500.96362231696
158078,86332.77384800545
158079,21687.60126835121
158080,34337.519731435284
158081,21509.2289302529
158082,62589.12957946809
158083,171532.29328362117
158084,60773.94832605575
158085,67054.65201156322
158086,19386.51719663601
158087,40586.318614342235
158088,204706.8682608426
158089,50319.73240321559
158090,116125.1759698649
158091,17794.23650349834
158092,41284.86628594
158093,59185.06967267155
158094,126732.7137604046
158095,321479.8745240217
158096,52671.30222481626
158097,10327.101930100667
158098,64500.49928471098
158099,127639.1232687188
158100,230220.0668511171
158101,10118.276041377232
158102,227807.2282795902
158103,458335.9435894976
158104,19441.139032185994
158105,130450.73148180071
158106,23620.716617420498
158107,122579.11839855598
158108,52503.73192137993
158109,102264.48058752865
158110,26016.31745677224
158111,66817.08691524193
158112,151742.02858035747
158113,55638.954719247995
158114,112986.06550701437
158115,67825.58963401668
158116,24396.881717717068
158117,227429.65415707926
158118,46838.929744218716
158119,13324.868029703799
158120,34299.81358048884
158121,36671.77736628884
158122,48708.138696173504
158123,112017.81823923838
158124,122222.40974789714
158125,50158.54253036319
158126,13624.452488007382
158127,273906.7047958834
158128,72208.25021963655
158129,42820.94020333326
158130,30498.567929914934
158131,318565.1788163955
158132,46490.94718517939
158133,17458.093484395216
158134,35826.6718046544
158135,17716.180255262465
158136,90590.43370615141
158137,570391.8071428164
158138,34827.565008042155
158139,57352.96563830725
158140,41837.0594523779
158141,176736.20806632398
158142,597184.4946672581
158143,54066.89210737697
158144,31743.8249247655
158145,96264.28095398234
158146,308902.63938646845
158147,160785.872127987
158148,43664.85174145783
158149,68531.20368337297
158150,48908.04504798695
158151,32188.648731861907
158152,65834.43574624702
158153,26627.73869733704
158154,120147.21228885924
158155,35223.548132176446
158156,16766.941651088764
158157,32272.940996531313
158158,46638.251638095964
158159,45025.29028119378
158160,66691.33383299162
158161,41543.67295768504
158162,25229.265736339134
158163,84525.41353054559
158164,40253.13822320299
158165,145964.3590593215
158166,46454.16948500874
158167,75558.48836336668
158168,44517.65647776729
158169,23764.627964375803
158170,19527.27688650446
158171,56071.541960209346
158172,35753.00001633307
158173,42361.33272804767
158174,27642.58898802113
158175,28058.21684840238
158176,109180.1002107977
158177,33924.07710852228
158178,55520.453275395936
158179,51812.63306651845
158180,125721.58241845082
158181,53432.12973362064
158182,86111.16878755008
158183,89646.08244633614
158184,33970.996140934345
158185,37392.39384778265
158186,67206.19196999603
158187,151447.7679991055
158188,26860.801781743896
158189,85565.72835544878
158190,34562.49241662109
158191,33526.85807119286
158192,114432.99671160369
158193,18033.63156271224
158194,82835.07117509616
158195,75854.54251374527
158196,122571.87576650722
158197,248432.4426778984
158198,142816.4106822222
158199,185157.06391322467
158200,254876.25523960817
158201,98135.61005509236
158202,124208.28503008367
158203,74916.00144133838
158204,77711.36668998345
158205,101100.28709545979
158206,25973.04538380649
158207,201018.3521989882
158208,211860.09402704763
158209,51206.85861995807
158210,392007.58556063886
158211,117360.38941251338
158212,183304.47387883777
158213,46444.36308214814
158214,137169.91915952295
158215,653227.6844150001
158216,236585.3117273971
158217,35022.66851780819
158218,14696.70226469674
158219,25803.679311364252
158220,33285.925841928074
158221,136563.36023403573
158222,40153.22453657322
158223,111793.29763934262
158224,52143.940196982214
158225,84746.32231928842
158226,77216.88730691186
158227,104424.00201290556
158228,7483.122474453877
158229,164506.14180805103
158230,38680.685059076
158231,215555.50258755792
158232,49862.482693678
158233,969480.4897861605
158234,54192.01085884352
158235,96846.79884790287
158236,19165.14247780763
158237,40559.217635818946
158238,269379.88359139755
158239,37138.13776337488
158240,58744.4025345505
158241,50106.095187526524
158242,927785.9149794072
158243,42320.74503567495
158244,129212.74772629052
158245,34376.528002106556
158246,156858.14501073206
158247,16837.011511573874
158248,53957.10803747189
158249,60246.2433384456
158250,46424.66419471663
158251,44484.77922526875
158252,95258.92011771054
158253,108699.58552214698
158254,225800.01728857268
158255,288389.29319963825
158256,154624.24726661347
158257,49350.42137641701
158258,27125.51167013343
158259,67322.60204370189
158260,33794.49175705102
158261,161620.8571618611
158262,29097.354460939063
158263,33648.87311016983
158264,22875.953910086006
158265,22970.167042781824
158266,73144.58257927714
158267,129511.8342046335
158268,26061.925351929563
158269,63446.63650651438
158270,10740.19644072022
158271,10334.901723807563
158272,43482.085742882235
158273,119420.75058518197
158274,35485.92911998682
158275,60671.278739974376
158276,23072.961254973754
158277,96252.96796902288
158278,66866.81916878413
158279,139236.61954334856
158280,43545.14444089035
158281,42147.50855255528
158282,233163.97229724115
158283,38883.18217880424
158284,86672.1112214521
158285,78660.5480351046
158286,41682.260046833915
158287,172628.9533923751
158288,56989.31158346281
158289,33261.544778401956
158290,149956.68851130424
158291,139478.98275812305
158292,69693.14941785109
158293,154787.0384559366
158294,159215.42640217918
158295,39297.37004334238
158296,193306.41602189885
158297,143368.3690232225
158298,59351.05288779921
158299,133490.11734003676
158300,160651.79964177258
158301,13646.464761346495
158302,38175.62577350581
158303,22083.83005293659
158304,88405.28772119238
158305,13672.658969917009
158306,41010.25443738986
158307,47783.123196591165
158308,29050.021953009775
158309,347754.0041520341
158310,57359.67093940451
158311,338076.3625653132
158312,115869.5108640838
158313,212343.24571223976
158314,49700.531361392015
158315,53041.45086098654
158316,67297.30299968357
158317,27549.966752985274
158318,226211.08285046794
158319,36224.24303390667
158320,38326.0716110227
158321,107826.68896811797
158322,75049.58501461323
158323,35684.711467993206
158324,73327.60613611825
158325,229092.58094198426
158326,51251.42880475665
158327,551209.1867475483
158328,30090.35749458209
158329,43775.09402890507
158330,85870.16426647252
158331,145679.29417043758
158332,48633.43101167163
158333,30383.78315336368
158334,18445.036853875714
158335,53740.6834576583
158336,46593.910661982656
158337,45945.488481033906
158338,73051.10193589401
158339,210583.09314275524
158340,621425.6066545558
158341,51333.89717220173
158342,73792.13816714767
158343,48123.00210291956
158344,46728.318399379525
158345,110933.04607808335
158346,50138.59818393841
158347,35191.25979328377
158348,90812.32080932923
158349,43134.86041686028
158350,70927.10616841764
158351,63798.520754049976
158352,121477.50432219084
158353,53829.39185252398
158354,24698.43912523989
158355,47783.39025242624
158356,48181.37390889741
158357,57938.692818735566
158358,126891.48203535652
158359,164356.80138568714
158360,10185.085659128988
158361,38740.37841688737
158362,302678.1756839888
158363,41996.58082973135
158364,58479.3853676183
158365,99230.15757860945
158366,45131.265512384445
158367,33738.59479993437
158368,148348.4770668308
158369,53712.84829538624
158370,18725.28433462859
158371,18826.908954896764
158372,11914.574453335805
158373,67185.43072544097
158374,113798.39955208251
158375,41956.15930427907
158376,32613.550132659333
158377,134768.28882994954
158378,153484.39829877365
158379,318615.09860521613
158380,92524.42017745227
158381,136583.9305144185
158382,22489.583807848314
158383,47844.816313333904
158384,115486.4367095948
158385,28206.9855249733
158386,38069.118344579765
158387,680153.9649236695
158388,23764.51183071452
158389,128651.61612114371
158390,138311.39052985838
158391,20694.761985867604
158392,36292.554345188444
158393,198843.3619307802
158394,157885.35981622344
158395,213027.61947266705
158396,329173.40803785226
158397,502504.4145701142
158398,10873.75359696264
158399,29937.44490464937
158400,210527.36010054877
158401,35750.11070901017
158402,55754.208769710036
158403,49601.005749274285
158404,51368.34235150856
158405,72319.40868003899
158406,108360.53057492147
158407,40157.02751141473
158408,52924.068682421865
158409,8178.233094278412
158410,20255.49748788382
158411,250651.2870347744
158412,9346.570428350129
158413,113426.9081599875
158414,125389.95840229293
158415,88995.26467462168
158416,21054.515634677537
158417,56768.813736387456
158418,116941.13299419906
158419,19638.40221655321
158420,37140.578855155574
158421,57904.542773283116
158422,211906.9623772008
158423,128102.50332922238
158424,66334.24837569369
158425,83713.37211289903
158426,25859.44982049209
158427,10866.028039625715
158428,120668.98271983895
158429,239886.37899914486
158430,215431.9853784897
158431,29189.22111266033
158432,453016.7492517298
158433,126077.5967944457
158434,267878.1724779053
158435,60398.94570444555
158436,39347.37492150385
158437,47217.626492098694
158438,84824.59326386642
158439,23523.84656957364
158440,39769.53245543531
158441,18409.816046373035
158442,15332.919906360765
158443,22928.91195384273
158444,48952.54497307859
158445,43701.270377080735
158446,140221.88703236476
158447,38940.53862414323
158448,120333.11949712482
158449,103984.53277486844
158450,172229.61961569227
158451,257720.06359289837
158452,158236.8069744938
158453,171528.20629815324
158454,35848.600313830866
158455,127337.31490764886
158456,41908.3538739493
158457,25305.828037140247
158458,38094.57470396179
158459,227986.0168650106
158460,93831.72553026368
158461,17709.95737182765
158462,45233.41979797253
158463,19244.531573160813
158464,77850.48888075874
158465,53143.45874938698
158466,44517.35003936495
158467,43784.84733553635
158468,73428.7808808308
158469,58945.112185375976
158470,44835.43083390777
158471,154857.58264609205
158472,79617.49611585953
158473,17963.500776407054
158474,71030.33843114034
158475,50909.74321508645
158476,271609.6566305138
158477,69898.75620410187
158478,130339.22127150155
158479,853442.4773139117
158480,292076.28658922797
158481,346586.6881279229
158482,64306.89646155148
158483,24649.997059252633
158484,35709.54759232601
158485,26940.860525342705
158486,365715.90844187245
158487,111225.38914421714
158488,245814.98107127292
158489,34741.335913099654
158490,29684.57939015405
158491,160741.50562481477
158492,249498.22657375186
158493,32504.900319633998
158494,40108.55072275339
158495,124467.59918132398
158496,536761.4537915287
158497,89573.34273900559
158498,34548.4132168651
158499,13528.383633015172
158500,24889.793596080002
158501,34214.7887815756
158502,22455.21745634796
158503,51501.39752470434
158504,384676.31336857093
158505,57625.30457235214
158506,40496.97776500114
158507,33542.89895402385
158508,25698.685984070624
158509,454833.18356329796
158510,91586.51384848892
158511,82003.59207168435
158512,82867.84095069222
158513,366947.7225115293
158514,148587.5621909596
158515,88370.06665101234
158516,43602.79221805001
158517,85618.49354540529
158518,4718.894172179757
158519,447117.6491703615
158520,31307.80181218358
158521,86069.71176074682
158522,46443.26684026468
158523,206528.17786329275
158524,124879.83723704229
158525,53732.792615339604
158526,192656.70690040526
158527,39894.68014022651
158528,128072.45907223359
158529,241349.85720305695
158530,75055.75808820422
158531,208569.612627964
158532,9934.40750949979
158533,44597.5629567765
158534,54509.31337202154
158535,42698.38465131423
158536,33245.589366687454
158537,9520.54532461083
158538,98437.64038389517
158539,91543.47169520451
158540,110066.27600975482
158541,24387.677936442302
158542,32257.96315213342
158543,71080.94068390287
158544,24655.048774232753
158545,432121.3482136368
158546,181100.22994872325
158547,85742.42483417917
158548,25789.658870677275
158549,32289.054694331866
158550,102943.98285883878
158551,78350.80536905839
158552,40698.68921313334
158553,37379.11355828927
158554,40061.805717121366
158555,125519.03980959543
158556,58619.09209823437
158557,61275.34755200359
158558,406536.84203759173
158559,67728.15036078775
158560,76723.06404010692
158561,86878.72500830826
158562,34293.889713539
158563,62766.430518281275
158564,117438.24831453493
158565,68553.09407135147
158566,27496.656111722918
158567,133338.85914133932
158568,34108.912534685995
158569,36108.571406527466
158570,271083.31700622104
158571,60164.736923195094
158572,478278.67033763544
158573,20621.769923286483
158574,26987.602926108233
158575,1236560.9046188362
158576,26713.143570403645
158577,34112.46866073874
158578,155908.6672153021
158579,21476.385583350617
158580,54565.279806952465
158581,44402.984494432545
158582,56293.64576566722
158583,58725.25789773308
158584,41718.97130147518
158585,12483.891648168328
158586,3449.8504944570636
158587,49667.830030553385
158588,37140.17161926477
158589,143722.72497136903
158590,84936.78940492918
158591,115695.6067656468
158592,51162.89630353967
158593,30334.7962930856
158594,31117.441413883484
158595,97047.17013481044
158596,385101.93357897666
158597,87347.79027845737
158598,4981.3820610136945
158599,101732.77562397817
158600,24605.118483618884
158601,287834.7080013916
158602,59618.23814698574
158603,29782.58359779632
158604,44160.768300482836
158605,95323.43257610523
158606,38415.46257177804
158607,167289.64991791654
158608,40737.27608776961
158609,104330.4387036161
158610,221229.02320694414
158611,38710.924226265655
158612,17429.702226570913
158613,330498.8352542916
158614,37446.89725961613
158615,117778.08623470431
158616,78344.72797372252
158617,210679.5119383076
158618,285310.60462092416
158619,151044.12359844704
158620,32865.80583774278
158621,136942.21578200275
158622,145705.7120463515
158623,44734.503091173254
158624,20263.97293096204
158625,44402.85891295004
158626,67463.41021915761
158627,68592.44185277565
158628,111918.75419446567
158629,20353.05586561639
158630,76745.08942673556
158631,60342.16111022226
158632,278375.3188289388
158633,149511.8363314773
158634,26889.879851352893
158635,72772.09670785781
158636,101219.80077158583
158637,89217.4534615681
158638,30959.241636134386
158639,294434.17778808286
158640,4233.947297393446
158641,79762.8090331865
158642,137613.19337331853
158643,31111.64049571958
158644,87479.05783481561
158645,61022.999284315825
158646,55136.022734989405
158647,178011.51379971023
158648,483448.40994375333
158649,67436.87311853973
158650,20833.450891343255
158651,47632.10677426267
158652,113809.0888810619
158653,304169.84360684006
158654,39401.02529041468
158655,51347.830555115346
158656,239475.1168389631
158657,43235.88830924769
158658,379790.6469038972
158659,145721.24573260636
158660,105528.94382145834
158661,32877.97214367785
158662,167837.44212324952
158663,29392.822530195583
158664,61882.788203697455
158665,41728.830784821665
158666,125181.4619057101
158667,40651.33108896315
158668,116844.64767823058
158669,26401.17396120569
158670,125378.0541161034
158671,79237.54839660473
158672,70460.40315475548
158673,384465.20253944834
158674,49167.66037678355
158675,249979.53007709706
158676,20934.721314883373
158677,45260.67894958141
158678,42711.98316424657
158679,29373.246298997674
158680,17179.540202383014
158681,77008.91813660375
158682,311659.69179581036
158683,56142.4713978312
158684,143546.45002286823
158685,34046.25086054887
158686,105805.858859071
158687,19583.122823721835
158688,77607.8591674395
158689,44427.17738769247
158690,273716.46384220506
158691,224642.81941329193
158692,77292.11385517762
158693,38729.92554933919
158694,125203.07913870532
158695,47967.49129089519
158696,45044.268791658295
158697,65370.309610402604
158698,229758.5616967024
158699,127701.1314461469
158700,46595.30359803874
158701,48269.62275579227
158702,25743.098324792914
158703,76883.9686378207
158704,94538.0291557416
158705,244131.47350623674
158706,37319.45648544674
158707,115022.74907141004
158708,145166.72243631678
158709,79694.92445800597
158710,239253.14895590593
158711,72348.39958153076
158712,741795.9857893463
158713,31304.936030812918
158714,77248.80335795312
158715,113618.31240750394
158716,353980.0053579365
158717,28754.323608278723
158718,82541.95663794073
158719,138194.5278658577
158720,21240.33319147463
158721,198297.49759718028
158722,132124.23743163943
158723,37534.7198804629
158724,83326.11012580035
158725,91258.90592117775
158726,55849.01167121794
158727,97512.16479372332
158728,140399.8705987673
158729,35313.181133893304
158730,12519.082810902566
158731,26645.763931046684
158732,92152.42593226382
158733,39111.680642185485
158734,368232.87100628455
158735,40457.54389157237
158736,360179.0347361635
158737,28866.24557201386
158738,141778.63371091205
158739,182643.66999761056
158740,111924.34607732785
158741,290818.4453912194
158742,106559.1477773877
158743,479257.6597399388
158744,37786.4895833447
158745,24449.564337988784
158746,27946.85487058453
158747,301118.5479460468
158748,29106.413168789844
158749,263591.05118655396
158750,26544.57628980181
158751,93382.75369678394
158752,35957.108275811435
158753,181847.0028407658
158754,152614.81907531768
158755,115423.86249168654
158756,38555.51316633448
158757,58686.089130904176
158758,52692.46000445352
158759,324970.535931227
158760,24885.722384005283
158761,327060.66632776166
158762,74820.01529107524
158763,21751.148766383903
158764,176554.62935070944
158765,32626.193547325147
158766,14864.35762219841
158767,25271.536332481068
158768,38937.01811566237
158769,198428.39604407034
158770,153012.7775751649
158771,45071.15456518522
158772,112740.9095658081
158773,46005.64952633219
158774,45155.94598548736
158775,144507.68438148938
158776,11957.525492812132
158777,208692.9439142066
158778,100797.84938286187
158779,97996.96166123748
158780,39775.112215752815
158781,21013.14491561407
158782,8881.286318207998
158783,86399.69894071532
158784,158521.21574072365
158785,69699.8283988902
158786,12754.362967464043
158787,25266.859036954884
158788,67660.33635332085
158789,23668.307630942352
158790,110810.88551764538
158791,53825.16025564733
158792,179667.54540232813
158793,26616.744465867654
158794,23271.585050303926
158795,31499.599506263534
158796,65590.04923171704
158797,9328.865161135756
158798,54514.78002618168
158799,43145.94379658886
158800,83580.26889471179
158801,15531.054528204126
158802,33702.388593689844
158803,170767.81203472934
158804,32986.2082703767
158805,141653.26491945845
158806,543597.6085162353
158807,61142.79061363774
158808,128146.69456843316
158809,32772.38039779108
158810,52024.09554918155
158811,120465.35219830257
158812,23353.255580130684
158813,44474.65917108934
158814,48603.520618829134
158815,51875.448624726014
158816,52059.59291587083
158817,274576.55763904826
158818,45223.46443817915
158819,21221.709336856395
158820,177737.22824837547
158821,122037.76170760035
158822,57631.52062917017
158823,50035.02739859231
158824,24090.02515064601
158825,90463.32976482328
158826,21090.809988828925
158827,108582.73506359881
158828,161816.22937719428
158829,28359.00738251108
158830,47081.38718086279
158831,14131.372403891026
158832,59231.18454307121
158833,230227.76972453337
158834,54070.71868680841
158835,71344.75833610746
158836,574043.3894438773
158837,42562.38772450238
158838,115113.32068382659
158839,53976.109260314406
158840,259975.39812624062
158841,221580.8323232061
158842,424965.7977000372
158843,30096.87582766388
158844,238219.0856009073
158845,236733.6620804762
158846,59098.90774340378
158847,7593.54491918714
158848,288520.18712098856
158849,123232.63748138973
158850,38895.00927480104
158851,75511.62647012787
158852,45878.05744597178
158853,128525.40556055777
158854,4036.016873889156
158855,12340.890228726448
158856,47163.649903768266
158857,40821.11652639529
158858,269790.409458777
158859,54094.42372287703
158860,56145.90275423429
158861,94192.9762214977
158862,13757.847407397643
158863,28228.560922932287
158864,50734.470666309564
158865,224856.86268945286
158866,139351.74386205562
158867,36416.81307796674
158868,22062.724961498636
158869,87184.53193521772
158870,28295.116543697506
158871,106511.60427902729
158872,75887.5244846352
158873,92254.24164239738
158874,27262.740822424425
158875,11045.19745878895
158876,52194.5344278828
158877,23164.08354061311
158878,195851.68278780553
158879,109224.4454651984
158880,59385.673668859396
158881,143698.64643403643
158882,80352.64625800266
158883,39939.02471637427
158884,84736.86638166088
158885,120937.0188091814
158886,7240.812498321337
158887,53572.59597770543
158888,76396.09984617392
158889,89716.48391472753
158890,11366.602012744283
158891,22542.83216980156
158892,93947.0570813854
158893,18424.768660649195
158894,124909.10861488809
158895,65772.21228721352
158896,260872.2177832832
158897,201598.4601193101
158898,9327.541772072273
158899,5974.559598682296
158900,43714.83347194765
158901,155224.91140519394
158902,55267.99813641639
158903,265899.064111817
158904,11771.88404801027
158905,34331.81050782936
158906,56146.514691818076
158907,239464.23814539824
158908,80442.14257477537
158909,288610.4558656013
158910,63217.433182943656
158911,33459.83063739852
158912,5815.186225958534
158913,153852.52866227762
158914,234894.41711303967
158915,84591.38668483653
158916,52835.493896481305
158917,66839.54825819145
158918,85719.12726810547
158919,51298.50146443333
158920,72035.93160688938
158921,66969.07230280493
158922,23846.65441821924
158923,58159.71085980204
158924,151757.9462667633
158925,198850.1071197179
158926,104728.99990103925
158927,36350.84590439206
158928,90787.52231274407
158929,81005.58777271028
158930,389644.8765463694
158931,110890.3293918115
158932,33962.46594770772
158933,50754.19387720567
158934,120730.05291693985
158935,35755.43035330331
158936,22580.980017536986
158937,29887.54310238328
